Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,close
2020-12-29 00:00:00+05:30,125.05255288501195,128.7007373300783,125.05255288501195,125.82316589355469,71840,0.0,0.0,125.82316589355469
2020-12-30 00:00:00+05:30,126.12555533641132,127.39364197966027,124.6233630231465,126.11579132080078,20270,0.0,0.0,126.11579132080078
2020-12-31 00:00:00+05:30,127.34486817906613,127.57896640998406,125.58905702632997,126.12555694580078,14830,0.0,0.0,126.12555694580078
2021-01-01 00:00:00+05:30,125.46224871660932,128.95435800898233,124.85747508460297,127.90087127685547,46065,0.0,0.0,127.90087127685547
2021-01-04 00:00:00+05:30,125.83291695138473,128.01792799938443,125.25740563210248,127.68626403808594,43660,0.0,0.0,127.68626403808594
2021-01-05 00:00:00+05:30,124.92576247546468,127.78382094455544,124.92576247546468,127.51069641113281,23850,0.0,0.0,127.51069641113281
2021-01-06 00:00:00+05:30,129.34453575108904,129.34453575108904,125.6378267921269,126.46694946289062,25160,0.0,0.0,126.46694946289062
2021-01-07 00:00:00+05:30,127.60824140279641,128.17398870734002,126.41819246863489,126.818115234375,24260,0.0,0.0,126.818115234375
2021-01-08 00:00:00+05:30,127.4619213984881,131.49053060584268,127.24732142379018,129.47134399414062,103765,0.0,0.0,129.47134399414062
2021-01-11 00:00:00+05:30,130.40777755498684,131.68561334748404,125.25740809035219,127.15953063964844,45390,0.0,0.0,127.15953063964844
2021-01-12 00:00:00+05:30,131.490530600159,131.490530600159,124.85747430107996,126.53524780273438,39245,0.0,0.0,126.53524780273438
2021-01-13 00:00:00+05:30,128.75926803101342,128.75926803101342,125.20863426552503,126.19383239746094,35095,0.0,0.0,126.19383239746094
2021-01-14 00:00:00+05:30,127.97890444219321,129.0616534158765,125.1696214737431,125.53053283691406,33625,0.0,0.0,125.53053283691406
2021-01-15 00:00:00+05:30,125.5402854628393,126.80837216128631,122.516394999718,123.21871948242188,48825,0.0,0.0,123.21871948242188
2021-01-18 00:00:00+05:30,122.34080916726377,123.03337704934424,120.2240866688099,120.46794891357422,33995,0.0,0.0,120.46794891357422
2021-01-19 00:00:00+05:30,120.5654937233691,122.51639170414234,119.39495791173923,121.23855590820312,28570,0.0,0.0,121.23855590820312
2021-01-20 00:00:00+05:30,121.93112040795434,123.91128061264591,119.80464137035621,120.01924133300781,24320,0.0,0.0,120.01924133300781
2021-01-21 00:00:00+05:30,119.98022088441745,121.72627539846852,119.90218318229469,120.11678314208984,32295,0.0,0.0,120.11678314208984
2021-01-22 00:00:00+05:30,120.95567401329782,122.38958521047941,116.8587912574234,117.10265350341797,38250,0.0,0.0,117.10265350341797
2021-01-25 00:00:00+05:30,118.80968187487395,119.00476868276591,113.18133741796588,113.63004302978516,40635,0.0,0.0,113.63004302978516
2021-01-27 00:00:00+05:30,113.16183229540862,118.52680140293329,113.16183229540862,114.93714904785156,19185,0.0,0.0,114.93714904785156
2021-01-28 00:00:00+05:30,118.6926282909247,118.6926282909247,112.66435349457076,113.26913452148438,20135,0.0,0.0,113.26913452148438
2021-01-29 00:00:00+05:30,114.59574603678085,115.68824409895493,112.00104825494765,112.67411041259766,27510,0.0,0.0,112.67411041259766
2021-02-01 00:00:00+05:30,113.93243734377047,117.8342330412683,113.21059978143239,115.63947296142578,53945,0.0,0.0,115.63947296142578
2021-02-02 00:00:00+05:30,127.06198109200781,134.41687487037476,120.95567572423107,125.26715850830078,1027765,0.0,0.0,125.26715850830078
2021-02-03 00:00:00+05:30,127.74480621058842,130.27121552112595,124.00882735271625,125.53053283691406,275680,0.0,0.0,125.53053283691406
2021-02-04 00:00:00+05:30,128.17397708663137,135.42157001657733,126.22307932346091,131.29542541503906,400705,0.0,0.0,131.29542541503906
2021-02-05 00:00:00+05:30,134.611963607263,135.6849634737428,131.6856165723225,132.18309020996094,183970,0.0,0.0,132.18309020996094
2021-02-08 00:00:00+05:30,134.4168761310815,134.4168761310815,126.65229548692443,127.01322174072266,169690,0.0,0.0,127.01322174072266
2021-02-09 00:00:00+05:30,127.78381173080865,132.91466782063011,125.09157800226217,128.8568115234375,187495,0.0,0.0,128.8568115234375
2021-02-10 00:00:00+05:30,131.49052076140137,133.63650546354407,128.7982721473621,132.6610565185547,105295,0.0,0.0,132.6610565185547
2021-02-11 00:00:00+05:30,133.05122404678093,134.611948240923,130.0078282407898,132.07577514648438,102300,0.0,0.0,132.07577514648438
2021-02-12 00:00:00+05:30,133.83159676307838,134.61195892206933,131.0223138285492,131.71487426757812,104100,0.0,0.0,131.71487426757812
2021-02-15 00:00:00+05:30,134.08523604727955,134.10473431212486,131.28568708812665,131.48077392578125,36445,0.0,0.0,131.48077392578125
2021-02-16 00:00:00+05:30,131.490517649117,132.19284206361945,128.75925769095977,129.7054443359375,1813565,0.0,0.0,129.7054443359375
2021-02-17 00:00:00+05:30,129.7737199516059,130.31998385870068,128.5641727963199,129.28599548339844,116585,0.0,0.0,129.28599548339844
2021-02-18 00:00:00+05:30,128.36908164085315,131.64659055163744,128.36908164085315,130.232177734375,52930,0.0,0.0,130.232177734375
2021-02-19 00:00:00+05:30,129.92979619360136,129.92979619360136,126.38892665275957,126.84737396240234,78650,0.0,0.0,126.84737396240234
2021-02-22 00:00:00+05:30,126.8083696275388,128.008167726447,122.02866805316066,122.71148681640625,1274615,0.0,0.0,122.71148681640625
2021-02-23 00:00:00+05:30,123.10165729297877,124.45753076872955,117.73668794683003,118.23416900634766,179250,0.0,0.0,118.23416900634766
2021-02-24 00:00:00+05:30,118.98526745075496,119.61930332127582,117.05387523486235,117.84398651123047,112820,0.0,0.0,117.84398651123047
2021-02-25 00:00:00+05:30,120.54598943821479,125.79390983125435,118.62435371378099,125.32568359375,424260,0.0,0.0,125.32568359375
2021-02-26 00:00:00+05:30,125.05255911675192,125.05255911675192,118.75115945500835,119.61930847167969,248465,0.0,0.0,119.61930847167969
2021-03-01 00:00:00+05:30,121.67750407974121,124.84771327511925,120.62402483387721,121.28732299804688,156575,0.0,0.0,121.28732299804688
2021-03-02 00:00:00+05:30,123.88202525071895,125.02329881535343,121.99940834883171,123.87226867675781,87500,0.0,0.0,123.87226867675781
2021-03-03 00:00:00+05:30,125.6378267921269,128.64221132163644,124.54532129719121,126.46694946289062,93570,0.0,0.0,126.46694946289062
2021-03-04 00:00:00+05:30,127.7643072393845,134.192527531136,124.974522473733,131.529541015625,192385,0.0,0.0,131.529541015625
2021-03-05 00:00:00+05:30,131.68561677402465,134.5924506656168,127.58873389566692,128.37884521484375,105105,0.0,0.0,128.37884521484375
2021-03-08 00:00:00+05:30,129.53962025199178,132.2513670734942,126.90591113061086,127.4814224243164,96855,0.0,0.0,127.4814224243164
2021-03-09 00:00:00+05:30,131.49052728405113,131.49052728405113,125.03304482665962,126.34990692138672,84595,0.0,0.0,126.34990692138672
2021-03-10 00:00:00+05:30,126.61327681979135,129.36403512191166,125.31592792882861,126.79861450195312,168220,0.0,0.0,126.79861450195312
2021-03-12 00:00:00+05:30,128.0569374242197,128.52514875433022,122.97484926955579,124.19416046142578,50685,0.0,0.0,124.19416046142578
2021-03-15 00:00:00+05:30,124.19416081121426,125.97922674515496,122.51638741574219,123.59913635253906,70715,0.0,0.0,123.59913635253906
2021-03-16 00:00:00+05:30,124.6623858805919,125.25741036931782,122.21400679298617,122.82853698730469,65255,0.0,0.0,122.82853698730469
2021-03-17 00:00:00+05:30,122.82852950909266,123.85275387935062,120.87763161685643,121.19953155517578,65800,0.0,0.0,121.19953155517578
2021-03-18 00:00:00+05:30,123.87226176024797,123.87226176024797,118.5268056091661,120.39966583251953,69250,0.0,0.0,120.39966583251953
2021-03-19 00:00:00+05:30,121.73603753279895,121.73603753279895,117.51234159904362,120.5362319946289,24310,0.0,0.0,120.5362319946289
2021-03-22 00:00:00+05:30,121.93112004903044,122.12620686427489,118.0878487636178,119.47299194335938,38030,0.0,0.0,119.47299194335938
2021-03-23 00:00:00+05:30,120.2045795496556,121.14100966548419,119.00477404501225,119.69734191894531,46390,0.0,0.0,119.69734191894531
2021-03-24 00:00:00+05:30,119.39495601846913,119.97046734147034,118.0293259651659,118.39999389648438,20150,0.0,0.0,118.39999389648438
2021-03-25 00:00:00+05:30,119.39495637403611,121.54094114841418,117.44405841838874,119.05355072021484,73955,0.0,0.0,119.05355072021484
2021-03-26 00:00:00+05:30,120.9556701881963,120.9556701881963,119.02427798648031,119.90218353271484,25880,0.0,0.0,119.90218353271484
2021-03-30 00:00:00+05:30,121.33609684188782,121.48241567587593,118.22441224460871,119.48274230957031,60675,0.0,0.0,119.48274230957031
2021-03-31 00:00:00+05:30,121.69701682630104,125.55979389397837,121.46290371280415,124.27220153808594,139920,0.0,0.0,124.27220153808594
2021-04-01 00:00:00+05:30,127.17904058805503,130.3199874403693,125.23789179293846,127.73503875732422,228595,0.0,0.0,127.73503875732422
2021-04-05 00:00:00+05:30,130.51508209385457,131.10034257643287,127.78382185597663,129.91029357910156,306925,0.0,0.0,129.91029357910156
2021-04-06 00:00:00+05:30,131.1003493828947,131.72463619389242,129.53963979748622,131.48077392578125,184395,0.0,0.0,131.48077392578125
2021-04-07 00:00:00+05:30,132.64155083478988,133.65602612979046,131.58806412882956,132.387939453125,136260,0.0,0.0,132.387939453125
2021-04-08 00:00:00+05:30,133.43166730997515,134.02669181830345,132.27089545788525,132.5342559814453,92940,0.0,0.0,132.5342559814453
2021-04-09 00:00:00+05:30,132.81714317334064,139.56724865839087,132.67081688869462,136.9822998046875,491185,0.0,0.0,136.9822998046875
2021-04-12 00:00:00+05:30,137.3432184802867,137.3432184802867,130.93451157837308,132.03677368164062,260295,0.0,0.0,132.03677368164062
2021-04-13 00:00:00+05:30,132.924429893671,138.6503103513446,132.8463921931501,136.231201171875,210900,0.0,0.0,136.231201171875
2021-04-15 00:00:00+05:30,138.31867623856547,146.21980449720263,132.70984428331192,140.9036102294922,351856,0.0,5.0,140.9036102294922
2021-04-16 00:00:00+05:30,141.83028984802365,144.17137656342393,139.48921801679506,141.4888916015625,163202,0.0,0.0,141.4888916015625
2021-04-19 00:00:00+05:30,136.80672725640204,143.78118190796195,134.75827832777145,140.9036102294922,181542,0.0,0.0,140.9036102294922
2021-04-20 00:00:00+05:30,140.90360497623655,142.95205382849562,138.51375790471468,139.3428955078125,70816,0.0,0.0,139.3428955078125
2021-04-22 00:00:00+05:30,137.9284807811121,141.1962408405901,133.14878669941658,139.4404296875,125876,0.0,0.0,139.4404296875
2021-04-23 00:00:00+05:30,140.46465334862268,144.75662291394025,139.489204367035,141.39132690429688,56526,0.0,0.0,141.39132690429688
2021-04-26 00:00:00+05:30,144.2689016941317,146.31735055557803,140.4646565333549,141.1962432861328,46156,0.0,0.0,141.1962432861328
2021-04-27 00:00:00+05:30,143.1959184227977,149.39001073944692,141.53765807362274,146.31735229492188,254092,0.0,0.0,146.31735229492188
2021-04-28 00:00:00+05:30,150.95073035588308,150.95073035588308,145.9759345811164,146.6099853515625,97840,0.0,0.0,146.6099853515625
2021-04-29 00:00:00+05:30,149.73142909261267,150.6581027127685,145.00049524904728,146.4636688232422,50834,0.0,0.0,146.4636688232422
2021-04-30 00:00:00+05:30,148.75596976157865,149.24369425260022,146.3173473064708,147.58543395996094,96668,0.0,0.0,147.58543395996094
2021-05-03 00:00:00+05:30,146.60997927105953,154.12093316359045,145.8783925630045,153.1942596435547,158931,0.0,0.0,153.1942596435547
2021-05-04 00:00:00+05:30,155.19394154702977,157.2911509392178,148.5121099565638,149.34124755859375,113326,0.0,0.0,149.34124755859375
2021-05-05 00:00:00+05:30,151.77986864477955,156.16938909535796,146.7562974208376,154.65744018554688,106271,0.0,0.0,154.65744018554688
2021-05-06 00:00:00+05:30,153.58443380430754,157.9739540679794,152.36512261995424,153.63320922851562,47396,0.0,0.0,153.63320922851562
2021-05-07 00:00:00+05:30,156.85219882114865,156.85219882114865,151.68231625491867,152.36512756347656,67442,0.0,0.0,152.36512756347656
2021-05-10 00:00:00+05:30,152.17004807329408,157.5350177169038,150.7068745341278,151.43846130371094,701668,0.0,0.0,151.43846130371094
2021-05-11 00:00:00+05:30,152.1700402224619,153.58443826051612,150.9995044283539,151.92617797851562,158664,0.0,0.0,151.92617797851562
2021-05-12 00:00:00+05:30,155.09639370051207,155.09639370051207,151.19459763257464,151.5360107421875,109633,0.0,0.0,151.5360107421875
2021-05-14 00:00:00+05:30,154.99883209859075,154.99883209859075,148.26824030172006,148.853515625,129506,0.0,0.0,148.853515625
2021-05-17 00:00:00+05:30,152.4626724849001,152.60898387241085,147.78051459035208,149.38999938964844,118776,0.0,0.0,149.38999938964844
2021-05-18 00:00:00+05:30,151.6335403670684,151.92617803675012,147.6829690367908,148.12193298339844,132639,0.0,0.0,148.12193298339844
2021-05-19 00:00:00+05:30,149.63387238147067,152.1700457645481,148.65842337015948,151.0970458984375,113759,0.0,0.0,151.0970458984375
2021-05-20 00:00:00+05:30,151.14581025328906,156.6083302701301,150.3166875849163,155.14515686035156,212770,0.0,0.0,155.14515686035156
2021-05-21 00:00:00+05:30,158.99818120300154,158.99818120300154,152.3651252680055,152.99917602539062,94128,0.0,0.0,152.99917602539062
2021-05-24 00:00:00+05:30,155.82796630942082,160.1687110638979,153.1454817563635,158.60800170898438,201201,0.0,0.0,158.60800170898438
2021-05-25 00:00:00+05:30,160.85152418742337,164.1680595125868,156.75464161791052,161.33924865722656,194290,0.0,0.0,161.33924865722656
2021-05-26 00:00:00+05:30,162.07083963577455,168.75267100194742,158.41290601579016,166.80177307128906,430411,0.0,0.0,166.80177307128906
2021-05-27 00:00:00+05:30,168.75267913194205,171.4351639158313,163.87543407032524,169.14285278320312,150104,0.0,0.0,169.14285278320312
2021-05-28 00:00:00+05:30,171.48392834646293,172.6544641093534,166.31404593584605,167.43580627441406,102889,0.0,0.0,167.43580627441406
2021-05-31 00:00:00+05:30,170.70357642499636,170.70357642499636,165.24105602572823,165.87510681152344,140110,0.0,0.0,165.87510681152344
2021-06-01 00:00:00+05:30,167.28950336325738,168.16740150887156,161.1929471182407,163.58279418945312,138345,0.0,0.0,163.58279418945312
2021-06-02 00:00:00+05:30,165.28982839532566,168.4112621868062,162.4610322777087,167.48458862304688,97789,0.0,0.0,167.48458862304688
2021-06-03 00:00:00+05:30,170.65479003578227,170.65479003578227,164.85087178697995,165.58245849609375,87399,0.0,0.0,165.58245849609375
2021-06-04 00:00:00+05:30,167.77721277858066,167.77721277858066,163.4364680992245,164.021728515625,97584,0.0,0.0,164.021728515625
2021-06-07 00:00:00+05:30,165.33860206006014,170.02076013947993,164.0705154096091,168.55758666992188,139189,0.0,0.0,168.55758666992188
2021-06-08 00:00:00+05:30,170.70357715658878,171.04499026457026,167.09441878782647,169.14285278320312,91144,0.0,0.0,169.14285278320312
2021-06-09 00:00:00+05:30,171.87410947248765,171.87410947248765,165.82632869684844,166.50914001464844,154262,0.0,0.0,166.50914001464844
2021-06-10 00:00:00+05:30,169.6305762686483,169.6305762686483,166.89933095791417,168.26495361328125,68788,0.0,0.0,168.26495361328125
2021-06-11 00:00:00+05:30,169.5330397844383,169.5330397844383,166.3140550960674,167.8260040283203,62453,0.0,0.0,167.8260040283203
2021-06-14 00:00:00+05:30,168.46003695122857,169.33794996936976,163.92420511876185,165.63124084472656,92924,0.0,0.0,165.63124084472656
2021-06-15 00:00:00+05:30,165.82632412223614,168.70389559340566,162.21716592699795,162.99752807617188,122997,0.0,0.0,162.99752807617188
2021-06-16 00:00:00+05:30,164.75332019859565,165.5336823283118,163.241386247222,163.72911071777344,68851,0.0,0.0,163.72911071777344
2021-06-17 00:00:00+05:30,163.7291054487339,167.7772124703687,161.778207629311,164.99717712402344,66392,0.0,0.0,164.99717712402344
2021-06-18 00:00:00+05:30,168.65511291544982,168.65511291544982,158.90062368068305,165.33859252929688,62072,0.0,0.0,165.33859252929688
2021-06-21 00:00:00+05:30,164.75332820467634,165.4361544039655,161.92453209168255,164.65579223632812,50822,0.0,0.0,164.65579223632812
2021-06-22 00:00:00+05:30,165.82632794098143,171.6790218683102,165.82632794098143,168.4600372314453,164220,0.0,0.0,168.4600372314453
2021-06-23 00:00:00+05:30,170.70355891905194,174.36149232446022,168.7526611028342,169.3379364013672,152756,0.0,0.0,169.3379364013672
2021-06-24 00:00:00+05:30,172.6544707138173,172.6544707138173,165.87510323041954,167.04563903808594,93840,0.0,0.0,167.04563903808594
2021-06-25 00:00:00+05:30,169.63056572767061,173.6299123592769,167.87476953249683,169.38670349121094,230818,0.0,0.0,169.38670349121094
2021-06-28 00:00:00+05:30,184.3598527759113,194.01679149145775,176.263623460241,177.8731231689453,1744262,0.0,0.0,177.8731231689453
2021-06-29 00:00:00+05:30,181.33594807058853,182.65281006477667,173.1909585282416,175.4344940185547,519928,0.0,0.0,175.4344940185547
2021-06-30 00:00:00+05:30,177.5317153458959,182.40896027298092,176.55626636047887,179.433837890625,287164,0.0,0.0,179.433837890625
2021-07-01 00:00:00+05:30,182.4089626134836,182.4089626134836,178.06821754951554,179.77525329589844,127839,0.0,0.0,179.77525329589844
2021-07-02 00:00:00+05:30,181.87247062475546,182.36019514500643,178.89734807439027,179.28753662109375,198081,0.0,0.0,179.28753662109375
2021-07-05 00:00:00+05:30,181.43349707454368,181.43349707454368,174.3614924842725,175.5320281982422,221296,0.0,0.0,175.5320281982422
2021-07-06 00:00:00+05:30,176.068550749198,176.94644892668902,174.11765267995483,174.60537719726562,192345,0.0,0.0,174.60537719726562
2021-07-07 00:00:00+05:30,174.6053776258833,174.9955512870213,173.14220407035913,173.6299285888672,89347,0.0,0.0,173.6299285888672
2021-07-08 00:00:00+05:30,174.605370665104,176.6050440881027,171.92288592024906,173.58114624023438,83554,0.0,0.0,173.58114624023438
2021-07-09 00:00:00+05:30,174.31273081081935,175.87345514199305,172.80078190577677,175.6295928955078,90849,0.0,0.0,175.6295928955078
2021-07-12 00:00:00+05:30,176.55626022250823,178.40960727670088,175.82467350887904,177.4341583251953,109273,0.0,0.0,177.4341583251953
2021-07-13 00:00:00+05:30,179.2875204198537,179.2875204198537,174.70291332061478,175.0443115234375,117775,0.0,0.0,175.0443115234375
2021-07-14 00:00:00+05:30,177.48293858221479,177.48293858221479,173.3372804254357,174.75167846679688,89292,0.0,0.0,174.75167846679688
2021-07-15 00:00:00+05:30,176.5562762021288,176.5562762021288,173.14220456286114,174.06887817382812,46081,0.0,0.0,174.06887817382812
2021-07-16 00:00:00+05:30,174.2151927574024,174.80045321145934,172.36183077579676,172.89833068847656,83753,0.0,0.0,172.89833068847656
2021-07-19 00:00:00+05:30,172.8983357035984,173.72747330944188,170.8011263017646,171.6302490234375,52577,0.0,0.0,171.6302490234375
2021-07-20 00:00:00+05:30,171.38638574771855,172.1667479219325,167.28950293830837,170.75234985351562,135875,0.0,0.0,170.75234985351562
2021-07-22 00:00:00+05:30,175.38573088892144,175.38573088892144,171.92288400726028,173.23974609375,40306,0.0,0.0,173.23974609375
2021-07-23 00:00:00+05:30,174.3614993081123,174.50781069652112,170.06952989419588,171.7765655517578,85304,0.0,0.0,171.7765655517578
2021-07-26 00:00:00+05:30,174.11763526349515,174.11763526349515,171.0937376049711,171.8740997314453,74354,0.0,0.0,171.8740997314453
2021-07-27 00:00:00+05:30,173.3372729219808,174.1176350474869,169.53302802587157,170.45970153808594,2749604,0.0,0.0,170.45970153808594
2021-07-28 00:00:00+05:30,171.6790234235701,172.020436526092,167.28950293830837,170.75234985351562,107705,0.0,0.0,170.75234985351562
2021-07-29 00:00:00+05:30,171.9716598116913,176.50749165882908,171.5814712854208,172.26429748535156,143682,0.0,0.0,172.26429748535156
2021-07-30 00:00:00+05:30,174.31272819532663,174.800452680979,172.0204320432625,172.45938110351562,98824,0.0,0.0,172.45938110351562
2021-08-02 00:00:00+05:30,175.58080811588727,175.58080811588727,169.3379408921013,171.43515014648438,195579,0.0,0.0,171.43515014648438
2021-08-03 00:00:00+05:30,173.6299111288743,173.6299111288743,170.60601346453507,170.89865112304688,78730,0.0,0.0,170.89865112304688
2021-08-04 00:00:00+05:30,172.65445798641935,172.65445798641935,163.87541774982174,165.43614196777344,146381,0.0,0.0,165.43614196777344
2021-08-05 00:00:00+05:30,166.4115970062158,170.3621533507136,161.92452587762574,169.82566833496094,170665,0.0,0.0,169.82566833496094
2021-08-06 00:00:00+05:30,166.99685063549265,170.50847266979335,166.99685063549265,169.77688598632812,67104,0.0,0.0,169.77688598632812
2021-08-09 00:00:00+05:30,169.77689683012215,170.3621572837739,166.07018775364725,166.7042236328125,38837,0.0,0.0,166.7042236328125
2021-08-10 00:00:00+05:30,168.1186342118293,168.1186342118293,161.68066512207855,162.55856323242188,90962,0.0,0.0,162.55856323242188
2021-08-11 00:00:00+05:30,162.89999068228232,164.16807741891878,156.65712274154,163.09507751464844,87171,0.0,0.0,163.09507751464844
2021-08-12 00:00:00+05:30,163.19261291744482,164.8508731617647,160.55890371950503,161.6806640625,52528,0.0,0.0,161.6806640625
2021-08-13 00:00:00+05:30,161.6806688231935,165.43615335887847,160.949082086437,162.80242919921875,104502,0.0,0.0,162.80242919921875
2021-08-16 00:00:00+05:30,162.41225946667123,168.36250435575505,161.4368104608654,166.85055541992188,93804,0.0,0.0,166.85055541992188
2021-08-17 00:00:00+05:30,166.996861669709,169.97198402254747,164.8508768999169,165.72877502441406,87083,0.0,0.0,165.72877502441406
2021-08-18 00:00:00+05:30,166.6066947937846,166.6066947937846,162.41226105106705,162.94876098632812,79529,0.0,0.0,162.94876098632812
2021-08-20 00:00:00+05:30,160.94908194103607,162.80242905214354,156.07183703373195,161.38803100585938,70409,0.0,0.0,161.38803100585938
2021-08-23 00:00:00+05:30,162.99753783192523,166.16774715930006,160.46136441635701,162.85121154785156,96157,0.0,0.0,162.85121154785156
